iteration,current_objective,best_objective
18022,27186,27186
18023,27186,27186
18024,27186,27186
18025,27186,27186
18026,27186,27186
18027,27186,27186
18028,27186,27186
18029,27186,27186
18030,27186,27186
18031,27186,27186
18032,27186,27186
18033,27186,27186
18034,27186,27186
18035,27186,27186
18036,27186,27186
18037,27186,27186
18038,27186,27186
18039,27186,27186
18040,27186,27186
18041,27186,27186
18042,27186,27186
18043,27186,27186
18044,27186,27186
18045,27186,27186
18046,27186,27186
18047,27186,27186
18048,27186,27186
18049,27186,27186
18050,27186,27186
18051,27186,27186
18052,27186,27186
18053,27186,27186
18054,27186,27186
18055,27186,27186
18056,27186,27186
18057,27186,27186
18058,27186,27186
18059,27186,27186
18060,27186,27186
18061,27186,27186
18062,27186,27186
18063,27186,27186
18064,27186,27186
18065,27186,27186
18066,27186,27186
18067,27186,27186
18068,27186,27186
18069,27186,27186
18070,27186,27186
18071,27186,27186
18072,27186,27186
18073,27186,27186
18074,27186,27186
18075,27186,27186
18076,27186,27186
18077,27186,27186
18078,27186,27186
18079,27186,27186
18080,27186,27186
18081,27186,27186
18082,27186,27186
18083,27186,27186
18084,27186,27186
18085,27186,27186
18086,27186,27186
18087,27186,27186
18088,27186,27186
18089,27186,27186
18090,27186,27186
18091,27186,27186
18092,27186,27186
18093,27186,27186
18094,27186,27186
18095,27186,27186
18096,27186,27186
18097,27186,27186
18098,27186,27186
18099,27186,27186
18100,27186,27186
18101,27186,27186
18102,27186,27186
18103,27186,27186
18104,27186,27186
18105,27186,27186
18106,27186,27186
18107,27186,27186
18108,27186,27186
18109,27186,27186
18110,27186,27186
18111,27186,27186
18112,27186,27186
18113,27186,27186
18114,27186,27186
18115,27186,27186
18116,27186,27186
18117,27186,27186
18118,27186,27186
18119,27186,27186
18120,27186,27186
18121,27186,27186
18122,27186,27186
18123,27186,27186
18124,27186,27186
18125,27186,27186
18126,27186,27186
18127,27186,27186
18128,27186,27186
18129,27186,27186
18130,27186,27186
18131,27186,27186
18132,27186,27186
18133,27186,27186
18134,27186,27186
18135,27186,27186
18136,27186,27186
18137,27186,27186
18138,27186,27186
18139,27186,27186
18140,27186,27186
18141,27186,27186
18142,27186,27186
18143,27186,27186
18144,27186,27186
18145,27186,27186
18146,27186,27186
18147,27186,27186
18148,27186,27186
18149,27186,27186
18150,27186,27186
18151,27186,27186
18152,27186,27186
18153,27186,27186
18154,27186,27186
18155,27186,27186
18156,27186,27186
18157,27186,27186
18158,27186,27186
18159,27186,27186
18160,27186,27186
18161,27186,27186
18162,27186,27186
18163,27186,27186
18164,27186,27186
18165,27186,27186
18166,27186,27186
18167,27186,27186
18168,27186,27186
18169,27186,27186
18170,27186,27186
18171,27186,27186
18172,27186,27186
18173,27186,27186
18174,27186,27186
18175,27186,27186
18176,27186,27186
18177,27186,27186
18178,27186,27186
18179,27186,27186
18180,27186,27186
18181,27186,27186
18182,27186,27186
18183,27186,27186
18184,27186,27186
18185,27186,27186
18186,27186,27186
18187,27186,27186
18188,27186,27186
18189,27186,27186
18190,27186,27186
18191,27186,27186
18192,27186,27186
18193,27186,27186
18194,27186,27186
18195,27186,27186
18196,27186,27186
18197,27186,27186
18198,27186,27186
18199,27186,27186
18200,27186,27186
18201,27186,27186
18202,27186,27186
18203,27186,27186
18204,27186,27186
18205,27186,27186
18206,27186,27186
18207,27186,27186
18208,27186,27186
18209,27186,27186
18210,27186,27186
18211,27186,27186
18212,27186,27186
18213,27186,27186
18214,27186,27186
18215,27186,27186
18216,27186,27186
18217,27186,27186
18218,27186,27186
18219,27186,27186
18220,27186,27186
18221,27186,27186
18222,27186,27186
18223,27186,27186
18224,27186,27186
18225,27186,27186
18226,27186,27186
18227,27186,27186
18228,27186,27186
18229,27186,27186
18230,27186,27186
18231,27186,27186
18232,27186,27186
18233,27186,27186
18234,27186,27186
18235,27186,27186
18236,27186,27186
18237,27186,27186
18238,27186,27186
18239,27186,27186
18240,27186,27186
18241,27186,27186
18242,27186,27186
18243,27186,27186
18244,27186,27186
18245,27186,27186
18246,27186,27186
18247,27186,27186
18248,27186,27186
18249,27186,27186
18250,27186,27186
18251,27186,27186
18252,27186,27186
18253,27186,27186
18254,27186,27186
18255,27186,27186
18256,27186,27186
18257,27186,27186
18258,27186,27186
18259,27186,27186
18260,27186,27186
18261,27186,27186
18262,27186,27186
18263,27186,27186
18264,27186,27186
18265,27186,27186
18266,27186,27186
18267,27186,27186
18268,27186,27186
18269,27186,27186
18270,27186,27186
18271,27186,27186
18272,27186,27186
18273,27186,27186
18274,27186,27186
18275,27186,27186
18276,27186,27186
18277,27186,27186
18278,27186,27186
18279,27186,27186
18280,27186,27186
18281,27186,27186
18282,27186,27186
18283,27186,27186
18284,27186,27186
18285,27186,27186
18286,27186,27186
18287,27186,27186
18288,27186,27186
18289,27186,27186
18290,27186,27186
18291,27186,27186
18292,27186,27186
18293,27186,27186
18294,27186,27186
18295,27186,27186
18296,27186,27186
18297,27186,27186
18298,27186,27186
18299,27186,27186
18300,27186,27186
18301,27186,27186
18302,27186,27186
18303,27186,27186
18304,27186,27186
18305,27186,27186
18306,27186,27186
18307,27186,27186
18308,27186,27186
18309,27186,27186
18310,27186,27186
18311,27186,27186
18312,27186,27186
18313,27186,27186
18314,27186,27186
18315,27186,27186
18316,27186,27186
18317,27186,27186
18318,27186,27186
18319,27186,27186
18320,27186,27186
18321,27186,27186
18322,27186,27186
18323,27186,27186
18324,27186,27186
18325,27186,27186
18326,27186,27186
18327,27186,27186
18328,27186,27186
18329,27186,27186
18330,27186,27186
18331,27186,27186
18332,27186,27186
18333,27186,27186
18334,27186,27186
18335,27186,27186
18336,27186,27186
18337,27186,27186
18338,27186,27186
18339,27186,27186
18340,27186,27186
18341,27186,27186
18342,27186,27186
18343,27186,27186
18344,27186,27186
18345,27186,27186
18346,27186,27186
18347,27186,27186
18348,27186,27186
18349,27186,27186
18350,27186,27186
18351,27186,27186
18352,27186,27186
18353,27186,27186
18354,27186,27186
18355,27186,27186
18356,27186,27186
18357,27186,27186
18358,27186,27186
18359,27186,27186
18360,27186,27186
18361,27186,27186
18362,27186,27186
18363,27186,27186
18364,27186,27186
18365,27186,27186
18366,27186,27186
18367,27186,27186
18368,27186,27186
18369,27186,27186
18370,27186,27186
18371,27186,27186
18372,27186,27186
18373,27186,27186
18374,27186,27186
18375,27186,27186
18376,27186,27186
18377,27186,27186
18378,27186,27186
18379,27186,27186
18380,27186,27186
18381,27186,27186
18382,27186,27186
18383,27186,27186
18384,27186,27186
18385,27186,27186
18386,27186,27186
18387,27186,27186
18388,27186,27186
18389,27186,27186
18390,27186,27186
18391,27186,27186
18392,27186,27186
18393,27186,27186
18394,27186,27186
18395,27186,27186
18396,27186,27186
18397,27186,27186
18398,27186,27186
18399,27186,27186
18400,27186,27186
18401,27186,27186
18402,27186,27186
18403,27186,27186
18404,27186,27186
18405,27186,27186
18406,27186,27186
18407,27186,27186
18408,27186,27186
18409,27186,27186
18410,27186,27186
18411,27186,27186
18412,27186,27186
18413,27186,27186
18414,27186,27186
18415,27186,27186
18416,27186,27186
18417,27186,27186
18418,27186,27186
18419,27186,27186
18420,27186,27186
18421,27186,27186
18422,27186,27186
18423,27186,27186
18424,27186,27186
18425,27186,27186
18426,27186,27186
18427,27186,27186
18428,27186,27186
18429,27186,27186
18430,27186,27186
18431,27186,27186
18432,27186,27186
18433,27186,27186
18434,27186,27186
18435,27186,27186
18436,27186,27186
18437,27186,27186
18438,27186,27186
18439,27186,27186
18440,27186,27186
18441,27186,27186
18442,27186,27186
18443,27186,27186
18444,27186,27186
18445,27186,27186
18446,27186,27186
18447,27186,27186
18448,27186,27186
18449,27186,27186
18450,27186,27186
18451,27186,27186
18452,27186,27186
18453,27186,27186
18454,27186,27186
18455,27186,27186
18456,27186,27186
18457,27186,27186
18458,27186,27186
18459,27186,27186
18460,27186,27186
18461,27186,27186
18462,27186,27186
18463,27186,27186
18464,27186,27186
18465,27186,27186
18466,27186,27186
18467,27186,27186
18468,27186,27186
18469,27186,27186
18470,27186,27186
18471,27186,27186
18472,27186,27186
18473,27186,27186
18474,27186,27186
18475,27186,27186
18476,27186,27186
18477,27186,27186
18478,27186,27186
18479,27186,27186
18480,27186,27186
18481,27186,27186
18482,27186,27186
18483,27186,27186
18484,27186,27186
18485,27186,27186
18486,27186,27186
18487,27186,27186
18488,27186,27186
18489,27186,27186
18490,27186,27186
18491,27186,27186
18492,27186,27186
18493,27186,27186
18494,27186,27186
18495,27186,27186
18496,27186,27186
18497,27186,27186
18498,27186,27186
18499,27186,27186
18500,27186,27186
18501,27186,27186
18502,27186,27186
18503,27186,27186
18504,27186,27186
18505,27186,27186
18506,27186,27186
18507,27186,27186
18508,27186,27186
18509,27186,27186
18510,27186,27186
18511,27186,27186
18512,27186,27186
18513,27186,27186
18514,27186,27186
18515,27186,27186
18516,27186,27186
18517,27186,27186
18518,27186,27186
18519,27186,27186
18520,27186,27186
18521,27186,27186
18522,27186,27186
18523,27186,27186
18524,27186,27186
18525,27186,27186
18526,27186,27186
18527,27186,27186
18528,27186,27186
18529,27186,27186
18530,27186,27186
18531,27186,27186
18532,27186,27186
18533,27186,27186
18534,27186,27186
18535,27186,27186
18536,27186,27186
18537,27186,27186
18538,27186,27186
18539,27186,27186
18540,27186,27186
18541,27186,27186
18542,27186,27186
18543,27186,27186
18544,27186,27186
18545,27186,27186
18546,27186,27186
18547,27186,27186
18548,27186,27186
18549,27186,27186
18550,27186,27186
18551,27186,27186
18552,27186,27186
18553,27186,27186
18554,27186,27186
18555,27186,27186
18556,27186,27186
18557,27186,27186
18558,27186,27186
18559,27186,27186
18560,27186,27186
18561,27186,27186
18562,27186,27186
18563,27186,27186
18564,27186,27186
18565,27186,27186
18566,27186,27186
18567,27186,27186
18568,27186,27186
18569,27186,27186
18570,27186,27186
18571,27186,27186
18572,27186,27186
18573,27186,27186
18574,27186,27186
18575,27186,27186
18576,27186,27186
18577,27186,27186
18578,27186,27186
18579,27186,27186
18580,27186,27186
18581,27186,27186
18582,27186,27186
18583,27186,27186
18584,27186,27186
18585,27186,27186
18586,27186,27186
18587,27186,27186
18588,27186,27186
18589,27186,27186
18590,27186,27186
18591,27186,27186
18592,27186,27186
18593,27186,27186
18594,27186,27186
18595,27186,27186
18596,27186,27186
18597,27186,27186
18598,27186,27186
18599,27186,27186
18600,27186,27186
18601,27186,27186
18602,27186,27186
18603,27186,27186
18604,27186,27186
18605,27186,27186
18606,27186,27186
18607,27186,27186
18608,27186,27186
18609,27186,27186
18610,27186,27186
18611,27186,27186
18612,27186,27186
18613,27186,27186
18614,27186,27186
18615,27186,27186
18616,27186,27186
18617,27186,27186
18618,27186,27186
18619,27186,27186
18620,27186,27186
18621,27186,27186
18622,27186,27186
18623,27186,27186
18624,27186,27186
18625,27186,27186
18626,27186,27186
18627,27186,27186
18628,27186,27186
18629,27186,27186
18630,27186,27186
18631,27186,27186
18632,27186,27186
18633,27186,27186
18634,27186,27186
18635,27186,27186
18636,27186,27186
18637,27186,27186
18638,27186,27186
18639,27186,27186
18640,27186,27186
18641,27186,27186
18642,27186,27186
18643,27186,27186
18644,27186,27186
18645,27186,27186
18646,27186,27186
18647,27186,27186
18648,27186,27186
18649,27186,27186
18650,27186,27186
18651,27186,27186
18652,27186,27186
18653,27186,27186
18654,27186,27186
18655,27186,27186
18656,27186,27186
18657,27186,27186
18658,27186,27186
18659,27186,27186
18660,27186,27186
18661,27186,27186
18662,27186,27186
18663,27186,27186
18664,27186,27186
18665,27186,27186
18666,27186,27186
18667,27186,27186
18668,27186,27186
18669,27186,27186
18670,27186,27186
18671,27186,27186
18672,27186,27186
18673,27186,27186
18674,27186,27186
18675,27186,27186
18676,27186,27186
18677,27186,27186
18678,27186,27186
18679,27186,27186
18680,27186,27186
18681,27186,27186
18682,27186,27186
18683,27186,27186
18684,27186,27186
18685,27186,27186
18686,27186,27186
18687,27186,27186
18688,27186,27186
18689,27186,27186
18690,27186,27186
18691,27186,27186
18692,27186,27186
18693,27186,27186
18694,27186,27186
18695,27186,27186
18696,27186,27186
18697,27186,27186
18698,27186,27186
18699,27186,27186
18700,27186,27186
18701,27186,27186
18702,27186,27186
18703,27186,27186
18704,27186,27186
18705,27186,27186
18706,27186,27186
18707,27186,27186
18708,27186,27186
18709,27186,27186
18710,27186,27186
18711,27186,27186
18712,27186,27186
18713,27186,27186
18714,27186,27186
18715,27186,27186
18716,27186,27186
18717,27186,27186
18718,27186,27186
18719,27186,27186
18720,27186,27186
18721,27186,27186
18722,27186,27186
18723,27186,27186
18724,27186,27186
18725,27186,27186
18726,27186,27186
18727,27186,27186
18728,27186,27186
18729,27186,27186
18730,27186,27186
18731,27186,27186
18732,27186,27186
18733,27186,27186
18734,27186,27186
18735,27186,27186
18736,27186,27186
18737,27186,27186
18738,27186,27186
18739,27186,27186
18740,27186,27186
18741,27186,27186
18742,27186,27186
18743,27186,27186
18744,27186,27186
18745,27186,27186
18746,27186,27186
18747,27186,27186
18748,27186,27186
18749,27186,27186
18750,27186,27186
18751,27186,27186
18752,27186,27186
18753,27186,27186
18754,27186,27186
18755,27186,27186
18756,27186,27186
18757,27186,27186
18758,27186,27186
18759,27186,27186
18760,27186,27186
18761,27186,27186
18762,27186,27186
18763,27186,27186
18764,27186,27186
18765,27186,27186
18766,27186,27186
18767,27186,27186
18768,27186,27186
18769,27186,27186
18770,27186,27186
18771,27186,27186
18772,27186,27186
18773,27186,27186
18774,27186,27186
18775,27186,27186
18776,27186,27186
18777,27186,27186
18778,27186,27186
18779,27186,27186
18780,27186,27186
18781,27186,27186
18782,27186,27186
18783,27186,27186
18784,27186,27186
18785,27186,27186
18786,27186,27186
18787,27186,27186
18788,27186,27186
18789,27186,27186
18790,27186,27186
18791,27186,27186
18792,27186,27186
18793,27186,27186
18794,27186,27186
18795,27186,27186
18796,27186,27186
18797,27186,27186
18798,27186,27186
18799,27186,27186
18800,27186,27186
18801,27186,27186
18802,27186,27186
18803,27186,27186
18804,27186,27186
18805,27186,27186
18806,27186,27186
18807,27186,27186
18808,27186,27186
18809,27186,27186
18810,27186,27186
18811,27186,27186
18812,27186,27186
18813,27186,27186
18814,27186,27186
18815,27186,27186
18816,27186,27186
18817,27186,27186
18818,27186,27186
18819,27186,27186
18820,27186,27186
18821,27186,27186
18822,27186,27186
18823,27186,27186
18824,27186,27186
18825,27186,27186
18826,27186,27186
18827,27186,27186
18828,27186,27186
18829,27186,27186
18830,27186,27186
18831,27186,27186
18832,27186,27186
18833,27186,27186
18834,27186,27186
18835,27186,27186
18836,27186,27186
